,TCGA-4Z-AA7R-01
GALASE3ly,14.308626131775565
GALASE4ly,14.308626131775565
GALASE5ly,14.308626131775565
GALASE6ly,14.308626131775565
GALASE7ly,14.308626131775565
GALASE8ly,14.308626131775565
GALASE9ly,14.308626131775565
GALC,8.700870965943462
GALFUC12GAL14ACGLCGALGLUSIDEte,0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg,0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
GALGALGALTHCRMte,0.0
GALGALGALTHCRMtg,0.0
GALGLUSIDEtg,0.0
GALGLUSIDEtl,0.0
GALGT1,7.021288392757231
GALGT2,7.021288392757231
GALGT3,7.021288392757231
GALGT4,7.021288392757231
GALK,14.5630682711715
GALNACT1g,4.320899557280872
GALNACT2g,18.445542537168066
GALNACT3g,18.445542537168066
GALNACT4g,18.445542537168066
GALNACT5g,18.445542537168066
GALNTg,28.74624468359261
GALOR,182.5163889129232
GALSGLT1le,0.0
GALSIDEtg,0.0
GALSIDEtl,0.0
GALT,63.91251729623964
GALT2g,165.80648604650645
GALTg,26.772130844121428
GALU,22.414286321529218
GALt1r,55.22959617796224
GALt2_2,0.0
GALt4,0.17117258630708804
GALtly,0.0
GAMYe,0.0
GAMt1r,55.22959617796224
GAO1,7.604766811505742
GAO1g,7.604766811505742
GAO2,7.604766811505742
GAO2g,7.604766811505742
GAPD,12289.497883970982
GARFT,26.89310008109004
GASNASE2ly,18.749766293519944
GASNASE3ly,18.749766293519944
GASNASEly,18.749766293519944
GBA,107.34410457786156
GBAl,107.34410457786156
GBGT1,2.6196550218680468
GBSIDEte,0.0
GBSIDEtl,0.0
GCC2am,2.3121099760320725
GCC2bim,2.3121099760320725
GCC2cm,2.3121099760320725
GCCam,5.773025571531483
GCCbim,2.3121099760320725
GCCcm,2.3121099760320725
GCHOLAt,0.11009250546666048
GCHOLAt2,10.631422352666796
GCHOLAt3,20.379663682565123
GCHOLAte,0.0
GCHOLAtx,0.0
GCNTg,0.8402303044364113
GD1B2te,0.0
GD1B2tg,0.0
GD1Cte,0.0
GD1Ctg,0.0
GDPFUCtg,97.59162977956024
GDPtg,0.0
GF6PTA,22.52789510519891
GFUCS,171.88782341741523
GGH_10FTHF5GLUe,49.0113535727051
GGH_10FTHF5GLUl,49.0113535727051
GGH_10FTHF6GLUe,49.0113535727051
GGH_10FTHF6GLUl,49.0113535727051
GGH_10FTHF7GLUe,49.0113535727051
GGH_10FTHF7GLUl,49.0113535727051
GGH_5DHFe,49.0113535727051
GGH_5DHFl,49.0113535727051
GGH_5THFe,49.0113535727051
GGH_5THFl,49.0113535727051
GGH_6DHFe,49.0113535727051
GGH_6DHFl,49.0113535727051
GGH_6THFe,49.0113535727051
GGH_6THFl,49.0113535727051
GGH_7DHFe,49.0113535727051
GGH_7DHFl,49.0113535727051
GGH_7THFe,49.0113535727051
GGH_7THFl,49.0113535727051
GGLUCT,270.238486448733
GGNG,13.859975353822945
GGT5r,5.471538974381759
GGT6,0.0
GGT_U,0.0
GHMT2r,43.315251011941086
GHMT2rm,234.13440860451848
GHMT3,43.315251011941086
GHMT3m,234.13440860451848
GK1,174.46057225333257
GK1m,174.46057225333257
GLACO,84.5444319418269
GLACOm,422.9521331545349
GLACter,0.0
GLAl,38.35782845054285
GLB1,14.308626131775565
GLBRAN,1.2447710281784206
GLCAASE1ly,16.739183258040235
GLCAASE4ly,16.739183258040235
GLCAASE5ly,16.739183258040235
GLCAASE6ly,16.739183258040235
GLCAASE7ly,16.739183258040235
GLCAASE8ly,16.739183258040235
GLCAASE9ly,16.739183258040235
GLCAE1g,0.0
GLCAE2g,4.031107274254216
GLCAT2g,138.94268962292566
GLCAT3g,138.94268962292566
GLCAT4g,138.94268962292566
GLCAT5g,138.94268962292566
GLCAT6g,2.378694490051384
GLCAT7g,2.378694490051384
GLCAT8g,2.378694490051384
GLCAT9g,2.378694490051384
GLCATg,88.04041385779414
GLCMter,0.0
GLCNACASE1ly,76.492555626193
GLCNACASE2ly,76.492555626193
GLCNACASE3ly,76.492555626193
GLCNACASE4ly,76.492555626193
GLCNACASE5ly,76.492555626193
GLCNACDASg,16.31253689367636
GLCNACPT_U,84.2498213624162
GLCNACT1g,18.345664285850035
GLCNACT2g,2.378694490051384
GLCNACT3g,2.378694490051384
GLCNACT4g,2.378694490051384
GLCNACT5g,2.378694490051384
GLCNACT_U,0.0
GLCSGLT1le,0.0
GLCURter,0.0
GLCURtly,7.045491366271159
GLCt1r,55.22959617796224
GLCt2_2,0.0
GLCt4,13.23850384738516
GLCter,0.0
GLCtg,55.22959617796224
GLCtly,0.0
GLDBRAN,10.404709187085553
GLGNS1,13.859975353822945
GLNALANaEx,97.79721188062172
GLNASNNaEx,97.79721188062172
GLNATB0tc,1.2390799961085863
GLNCYSNaEx,97.79721188062172
GLNLASEer,0.0
GLNS,289.8365718969548
GLNSERNaEx,97.79721188062172
GLNTHRNaEx,97.79721188062172
GLNt4,142.65179085117236
GLNtN1,2.9039770911361145
GLNtm,0.0
GLNyLATthc,12.46044847517823
GLPASE1,40.01766523175127
GLPASE2,40.01766523175127
GLRASE,0.0
GLU5Km,22.371653946741663
GLUCYS,65.16113539638933
GLUDC,289.8365718969548
GLUDxm,44.66491743426324
GLUDym,44.66491743426324
GLUNm,23.95608075699376
GLUPROASCT1,12.937381334123067
GLUPRT,3.9513753193684704
GLUTCOAACBP,497.9888325442382
GLUTCOADHm,66.33009495895094
GLUVESSEC,0.6568066096241957
GLUt2m,80.48792921549692
GLUt6,4.368600486377766
GLUt7l,0.0
GLUtr,0.0
GLXO1,748.1154771358656
GLXO2p,0.0
GLXtm,0.0
GLXtp,0.0
GLY3Pt,0.0
GLYAMDTRc,26.27241021681191
GLYATm,26.05946150668555
GLYBt4_2_r,0.10892736224674318
GLYBtm,0.0
GLYC3PFADm,0.0
GLYC3Ptmc,0.0
GLYCK2,0.0
GLYCLTDy,78.2994484303239
GLYCLTDym,78.2994484303239
GLYCLTtp,0.0
GLYCTO1p,0.0
GLYC_St,0.0
GLYCt,0.0
GLYCtm,0.0
GLYGLYCNc,68.34275657433736
GLYGLYPEPT1tc,0.6941696863113683
GLYK,1.1904732608511832
GLYKm,1.1904732608511832
GLYLEUHYDROc,68.34275657433736
GLYLEUPEPT1tc,0.6941696863113683
GLYOX,28.79242851012772
GLYOXm,28.618094521959147
GLYOp,0.0
GLYPHEHYc,0.0
GLYPHEPEPT1tc,0.6941696863113683
GLYPROPEPT1tc,0.6941696863113683
GLYPROPRO1c,5.91885540965413
GLYSARCNc,411.4332958057615
GLYSARPEPT1tc,0.6941696863113683
GLYSNAT5tc,2.9039770911361145
GLYVESSEC,0.0
GLYt2r,5.431080898989712
GLYt2rL,5.431080898989712
GLYt4,142.65179085117236
GLYt7_211_r,2.5607652371618967
GLYt7_311_r,0.0
GLYtm,0.0
GLYtp,0.0
GMAND,0.3453261081725281
GMPR,97.34625141075605
GMPS2,9.675362156624416
GMPtg,0.0
GMPtn,0.0
GNDc,137.66720217833293
GNDer,137.66720217833293
GNMT,1.6777325884038734
GP1CALPHAte,0.0
GP1CALPHAtg,0.0
GP1Cte,0.0
GP1Ctg,0.0
GPAM_hs,5.659087193988353
GPAMm_hs,5.659087193988353
GPDDA1,0.0
GPIAT,42.42805819338975
GPIDA2er,0.8703002180660724
GPIDAer,0.8703002180660724
GPIMTer_U,22.450912942423816
GQ1BALPHAte,0.0
GQ1BALPHAtg,0.0
GQ1Bte,0.0
GQ1Btg,0.0
GRTT,121.5748339174581
GRTTx,121.5748339174581
GSNKm,0.0
GSNt,97.9465176492233
GSNt5le,0.07026563024518262
GSNtl,4.436417786043894
GSNtm,97.9465176492233
GT1Ate,0.0
GT1Atg,0.0
GTHDH,0.0
GTHO,7.707400555913908
GTHOm,7.707400555913908
GTHP,950.5547217294467
GTHPe,223.3638013218292
GTHPm,950.5547217294467
GTHRDt,0.0
GTHRDtr,0.0
GTHS,41.95640907387422
GTMLTe,0.23148809568201234
GTPCI,9.114467586007594
GTPCIn,9.114467586007594
GTPtn,0.0
GUACYC,4.767669715323148
GUAD,0.0376920889504328
GUAPRT,15.627024137183746
GUAt,37.42115640297481
GULLACter,0.0
GULN3D,0.0
GULNDer,0.0
GULNter,0.0
GUR1PP,0.0
GeTPRA_R00217_m,6.22454561983562
GeTPRA_R00261_m,289.8365718969548
GeTPRA_R00706_m,8.929390759667132
GeTPRA_R00941_m,0.5962519242263431
GeTPRA_R00964_n,34.81047966010055
GeTPRA_R01274_c,4.7499267966802945
GeTPRA_R01375_c,0.0
GeTPRA_R01388_c,78.2994484303239
GeTPRA_R01668_c,140.5611690950607
GeTPRA_R01931_m,71.55460213797504
GeTPRA_R02352_c,18.44478064736779
GeTPRA_R02391_c,11.12707991760622
GeTPRA_R02975_c,36.571283497998316
GeTPRA_R03103_c,0.4643771659431331
GeTPRA_R03103_m,0.4643771659431331
GeTPRA_R03106_m,139.91934872816134
GeTPRA_R03222_m,50.56698115196636
GeTPRA_R03987_c,0.0
GeTPRA_R07287_c,0.0
GeTPRA_R07324_c,389.1934428174922
GeTPRA_R09087_c,7.49945631492334
GeTPRA_R11231_c,0.4643771659431331
GeTPRA_R11232_c,0.4643771659431331
GluForTx,0.9157134861882679
H2CO3D,64.37078356900878
H2CO3Dm,1.802059268876452
H2ETer,2.605779331284045
H2MTer_U,16.804218310177
H2O2syn,2.2410483797716982
H2O2t,0.0
H2O2tly,0.0
H2O2tm,0.0
H2O2tn,0.0
H2O2tp,0.0
H2Ot,121.35197870767271
H2Oter,0.0
H2Otg,0.0
H2Otly,0.0
H2Otm,0.0
H2Otn,0.0
H2Otp,0.0
H3ETer,2.605779331284045
H3MTer_U,3.747666265568264
H4ET3er,6.116314139824188
H4ETer,2.605779331284045
H5MTer_U,16.804218310177
H6ET3er,6.116314139824188
H6MTer_U,2.9063172169061238
H6_ET2er,6.116314139824188
H6_ETer,2.605779331284045
H7ET2er,6.116314139824188
H7MTer_U,2.9063172169061238
H7_ETer,2.605779331284045
H7_TAer,4.984299268830415
H8MTer_L,2.9063172169061238
H8MTer_U,2.9063172169061238
H8TAer,4.984299268830415
HACD1m,489.68469722951835
HACD1x,18.966851834403034
HACD9m,489.68469722951835
HAS1,156.87762596372298
HAS2,156.87762596372298
HAtly,0.0
HBZOPT10m,7.543889979031798
HCO3_CLt,114.35968994027478
HCO3_NAt,5.691616070766058
HCOUMARINte,0.0
HDCACBP,497.9888325442382
HDCAter,0.0
HDCAtr,11.872200008267429
HDCEAtr,9.8816093777917
HDD2COAtx,0.0
HDDACBP,497.9888325442382
HDECAACBP,497.9888325442382
HDECEACBP,497.9888325442382
HEDCECRNe,0.0
HESTRATRIOLte,0.0
HESTRATRIOLtr,0.0
HEX1,0.2610124151143473
HEX10,40.765196239064785
HEX4,40.765196239064785
HEX7,40.765196239064785
HEXCCOAtx,0.0
HEXCCPT1,67.42529924047491
HEXCCPT2,26.16287433945713
HEXCCRNt,3.3778119430731
HEXCOAACBP,497.9888325442382
HEXCt,0.0
HEXDCRNe,0.0
HEXDIACTD,0.0
HEXDICOAACBP,497.9888325442382
HEXDICOAACBPx,497.9888325442382
HGNTOR,0.0
HIBDm,6.078360901846045
HISD,0.05524491774244709
HISDC,0.05438225363383958
HISTASE,26.0521761352187
HISTAVESSEC,0.017078413611513986
HISTAtu,4.582285237609415
HIShPTtc,6.081263016063877
HISt4,142.65179085117236
HIStN1,0.0
HIStiDF,15.022256113847725
HISyLATtc,12.46044847517823
HISyLATthc,12.46044847517823
HIVCACBP,497.9888325442382
HIVCRNe,0.0
HKYNH,0.18356991449320145
HKt,0.0
HMBS,68.45026993052136
HMGCOARc,23.24278003885624
HMGCOARr,23.24278003885624
HMGCOASi,41.21109368927149
HMGCOASim,101.4872350301959
HMGCOAtm,0.0
HMGCOAtx,0.0
HMGLm,0.009040493529284571
HMGLx,33.57829759197232
HOCDACBP,497.9888325442382
HOCTDACBP,497.9888325442382
HOCTDEC2CRNe,0.0
HOCTDECCRNe,0.0
HOMt4,5.160294594041772
HOXG,72.28072394473065
HPACtr,0.0
HPCLx,0.0
HPDCACRNCPT1,67.42529924047491
HPDCACRNCPT2,26.16287433945713
HPDCACRNt,3.3778119430731
HPDCAt,0.0
HPETFABP1tc,0.0
HPYRDC,0.0
HPYRDCm,0.0
HPYRRy,78.2994484303239
HPYRtp,0.0
HRETNtn,0.0
HS1ly,37.80483986239451
HS2ly,37.80483986239451
HS3ly,37.80483986239451
HS4ly,37.80483986239451
HSAT1ly,0.0
HSAT2ly,0.0
HSAT3ly,0.0
HSAT4ly,0.0
HSD11B1r,0.22822426542174284
HSD11B2r,6.612458712026068
HSD17B1,25.722805968806124
HSD17B2r,0.9412166752841878
HSD17B3r,0.0587680767098655
HSD17B42x,18.966851834403034
HSD17B4x,18.966851834403034
HSD17B7r,8.617306518080508
HSD17B8r,0.9412166752841878
HSD17B9r,8.617306518080508
HSD3A1r,0.2508991008950653
HSD3A2r,0.2508991008950653
HSD3B11,1.1675317789765078
HSD3B11r,0.0
HSD3B12r,0.0
HSD3B13,1.1675317789765078
HSD3B13r,0.0
HSD3B2r,0.0
HSD3B3r,0.0
HSD3B7P,18.920102980787245
HSPASEly,0.0
HSPGt,0.0
HSPGtly,0.0
HTAXOLte,0.0
HTDCACBP,497.9888325442382
HTDCRNe,0.0
HXANtl,4.436417786043894
HXANtx,0.0
HXPRT,15.627024137183746
HXt,0.0
HYPOE,34.783053757076964
HYPTROX,0.0
HYXNt,37.42115640297481
Htg,0.0
Htm,201.95244850631832
Htr,0.0
Htx,0.0
ICDHxm,28.905798456867018
ICDHy,457.2687413104502
ICDHyp,457.2687413104502
ICDHyrm,291.3485585069384
IDHPOXOX2b,0.0
IDHPOXOX3,0.0
IDHPOXOX4,0.0
IDHPOXOXb,0.0
IDOAASE1ly,23.333984179436733
IDOAASE2ly,23.333984179436733
IDOAASE3ly,23.333984179436733
IDOAASE4ly,23.333984179436733
IDOURte,0.0
IDOURtly,7.045491366271159
IDPtn,0.0
ILEATB0tc,1.2390799961085863
ILELAT1tc,28.485499553692087
ILEPHELAT2tc,2.6362162000648293
ILETA,3.789318904581005
ILETAm,113.66730227064717
ILEt4,1.2390799961085863
ILEt5m,0.0
ILEtec,15.893283691772373
IMACTD,84.5444319418269
IMACTD_m,422.9521331545349
IMPC,40.32351310582715
IMPD,264.8671880035201
INOSTO,0.1694449126875289
INSK,0.0
INSKm,0.0
INSTt2r,0.2443125083568543
INSTt4,13.23850384738516
INSTt4_2,0.019904696752386083
INSt,97.9465176492233
INSt5le,0.07026563024518262
INStl,4.436417786043894
INStm,97.9465176492233
IPDDI,129.2928715029599
IPDDIx,129.2928715029599
IPDPtr,0.0
IPDPtx,0.0
ITCOAL1m,2.4639875809455085
ITCOALm,9.849079727721632
ITPtn,0.0
IVCOAACBP,497.9888325442382
IVCRNe,0.0
IZPN,0.15452192328787592
It,0.0
KCC2t,19.347174457289974
KCCt,19.347174457289974
KDNH,0.0
KHK,3.781358042965672
KHK2,3.781358042965672
KHK3,3.781358042965672
KHte,0.0
KSII_CORE2t,0.0
KSII_CORE2tly,0.0
KSII_CORE4t,0.0
KSII_CORE4tly,0.0
KSIt,0.0
KSItly,0.0
KYN,0.18356991449320145
KYN3OX,0.12370999388277973
KYNAKGAT,6.403012334634856
KYNATESYN,0.0
Kt3g,3.449484147414305
LACLt,0.0
LACZe,14.308626131775565
LACZly,0.013269865071435178
LALDO,119.9101383696118
LALDO2x,58.50279785583561
LAPCOAl,68.3776913840572
LCADi,84.5444319418269
LCADi_D,84.5444319418269
LCADi_Dm,422.9521331545349
LCADim,422.9521331545349
LCAT1e,7.024093061711196
LCTStg,0.0
LCTStl,0.0
LCYSTAT,9.921111937881461
LCYSTATm,92.10444414354893
LCYSTCBOXL,7.224420600850185
LDH_D,14.265253565634987
LDH_L,748.1154771358656
LDH_Lm,257.820149495736
LEUATB0tc,1.2390799961085863
LEUGLYHYc,0.0
LEUGLYPEPT1tc,0.6941696863113683
LEUKTRA4t,0.030784988838847643
LEUKTRA4tr,0.0
LEUKTRB4t,0.030784988838847643
LEUKTRB4tr,0.0
LEUKTRC4t,0.018179680758522776
LEUKTRD4t,0.0
LEUKTRD4tr,0.0
LEUKTRE4t,0.030784988838847643
LEUKTRF4t,0.030784988838847643
LEULEULAPc,20.955098631571428
LEULEUPEPT1tc,0.6941696863113683
LEUPHELAT2tc,2.6362162000648293
LEUTA,3.789318904581005
LEUTAm,113.66730227064717
LEUt4,51.26324645210244
LEUt5m,0.0
LEUtec,15.893283691772373
LEUyLAThtc,12.46044847517823
LFORKYNHYD,0.18356991449320145
LGNCCOAtcx,0.0
LGNCCOAtx,0.0
LGNCCPT1,67.42529924047491
LGNCCPT2,26.16287433945713
LGNCCRNt,3.3778119430731
LGNCt,9.8816093777917
LGTHL,53.50275415921283
LIMNENte,0.0
LINKDEG1ly,0.0
LINKDEG2ly,0.0
LINKDEG3ly,0.0
LINKDEG4ly,0.0
LINOFATPtc,30.623896893794264
LIPOti,60.73533333426195
LNELDCCPT1,67.42529924047491
LNELDCCPT2,26.16287433945713
LNELDCCRNt,3.3778119430731
LNELDCt,0.0
LNLCCPT1,67.42529924047491
LNLCCPT2,26.16287433945713
LNLCCRNt,3.3778119430731
LNLCt,11.872200008267429
LNLNCACPT1,67.42529924047491
LNLNCACPT2,26.16287433945713
LNLNCACRNt,3.3778119430731
LNLNCAt,11.872200008267429
LNLNCGCPT1,67.42529924047491
LNLNCGCPT2,26.16287433945713
LNLNCGCRNt,3.3778119430731
LNLNCGt,11.872200008267429
LNS14DM,142.84965058860703
LNSTLSr,24.44614904620565
LPASE,1.4728963140504174
LPCHOLt,0.0
LPCOXp,1.234486651596684
LPS,4.308656216980341
LPS2,4.308656216980341
LPS2e,0.2219803464578589
LPS3,1.1417416115759913
LPS3e,0.2219803464578589
LPS4e,9.485641942129591
LPSe,6.788434423179586
LRAT,0.0
LRAT1,0.0
LRAT2,0.0
LS3,0.0
LSTO1r,0.0
LSTO2r,0.0
LTA4H,31.853389188403412
LTC4CP,0.0
LTC4Sr,54.372541826495144
LTD4DP,0.0
LTDCL,0.012235752992424064
LYSATB0tc,1.2390799961085863
LYSMTF1n,82.40348573283815
LYSMTF2n,82.40348573283815
LYSMTF3n,82.40348573283815
LYSOXp,0.0
LYSt4,4.582285237609415
LYStiDF,15.022256113847725
LYStip,0.0
LYStm,26.266904188927608
LYStn,0.0
L_LACDcm,53.69521010942582
L_LACt2r,948.7656757318988
L_LACt4r,0.0
L_LACtcm,0.3017086242248221
L_LACtm,25.023692931390467
M1316Mg,45.11496746341496
M13N2Tg,111.02761806072935
M13N4Tg,234.06939124782625
M14NTg,0.6387659928044992
M16N4Tg,0.0
M16N6Tg,0.3093184483110183
M16NTg,206.95090695766768
M4ATAer,4.984299268830415
M4BET2er,6.116314139824188
M4BTAer,4.984299268830415
M4CET3er,6.116314139824188
M4MPDOL_Uter,0.0
M7MASNBterg,0.0
M8MASNterg,0.0
MACACI,63.86616485043585
MACOXO,31.705998867647963
MAGt,0.0
MALSO3tm,137.65843659282834
MALSO4tm,137.65843659282834
MALT,169.1533395547534
MALTSULtm,137.65843659282834
MALTe,0.0
MALTly,169.1533395547534
MALTt1r,29.154823892759186
MAL_Lte,0.0
MAL_Ltx,0.0
MALtm,137.65843659282834
MAN1_6B1er,33.9426933777539
MAN1_7Ber,33.9426933777539
MAN2_6B1er,0.0
MAN2_7Cer,0.0
MAN6PI,44.7141425605082
MANt1r,55.22959617796224
MANt4,0.1513313631398617
MANter,0.0
MANtg,0.0
MANtly,0.0
MAOLNOR,4.273914069093161
MAOX,31.860132192214042
MCCCrm,6.1801149724722135
MCD,6.922826776855213
MCDm,6.922826776855213
MCDp,6.922826776855213
MCITS,0.0
MCLACCYSR,0.0
MCLOR,748.1154771358656
MCOATA,17.380795259162465
MCOATAm,17.380795259162465
MCPST,139.91934872816134
MDH,103.16974568256336
MDHm,103.16974568256336
MDHx,0.0
MDRPD,0.0
ME1m,6.22454561983562
ME2,2.6968862192918857
ME2m,0.9049240076356888
MECOALm,9.849079727721632
MECOAS1m,2.4639875809455085
MELATN23DOX,0.22615199123509
MELATNOX,0.3861013012599729
MEOHt2,0.0
MEOHtly,0.0
MEOHtr,0.0
MEPIVESSte,0.0
MERCPLACCYSt,0.0
MESCOALm,0.0
METAT,315.42922815570006
METATB0tc,1.2390799961085863
METLEUex,28.485499553692087
METS,5.2643837594655984
METt4,142.65179085117236
METtec,15.893283691772373
METyLATthc,12.46044847517823
MEVK1c,14.892585302377846
MEVK1x,14.892585302377846
MG1er,269.835710054802
MG2er,0.0
MG3er,0.0
MGACONm,0.0
MGCHrm,0.5172521687469078
MGSA,0.0
MGSA2,0.0
MHISOR,31.860132192214042
MI13456PK,0.0
MI13456Ptn,0.0
MI1345PKn,0.12852056034559745
MI1345PP,146.22296294723068
MI1346PKn,0.12852056034559745
MI1346Ptn,0.0
MI134P4P,0.0
MI134PK,0.0
MI134PP,8.870680066770761
MI13PP,0.0
MI1456PKn,0.12852056034559745
MI145P6Kn,0.12852056034559745
MI145PK,20.0358820005932
MI145PKn,0.12852056034559745
MI145PP,146.22296294723068
MI14P4P,0.0
MI14PP,8.870680066770761
MI14Ptn,0.0
MI1PP,14.724513398912446
MI1PS,389.1934428174922
MI1P_Dtn,0.0
MI3456PK,0.0
MI34PP,4.531690513431368
MI3PP,14.724513398912446
MI4PP,14.724513398912446
MICITDr,0.0
MINOHPtn,0.0
MLTG1,2.7989205996176825
MLTG1e,0.0
MLTG1ly,169.1533395547534
MM5ag,5.11488115036613
MM5bg,5.11488115036613
MM5cg,5.11488115036613
MM6B1ag,5.11488115036613
MM6B1bg,5.11488115036613
MM6B2g,5.11488115036613
MM6ag,2.1806526656850624
MM6bg,5.11488115036613
MM7Ag,2.1806526656850624
MM7B1g,5.11488115036613
MM7B2g,5.11488115036613
MM7Cag,5.11488115036613
MM7Cbg,5.11488115036613
MM8Ag,5.11488115036613
MM8Ber,33.9426933777539
MM8Cg,5.11488115036613
MMCD,6.922826776855213
MMCDm,6.922826776855213
MMCDp,6.922826776855213
MMEm,1.688364840125744
MMMm,12.18492193791349
MMSAD1m,8.929390759667132
MMSAD3m,8.929390759667132
MMTSADm,0.0
MOGAT,0.03432965303191126
MTAP,8.141302066564139
MTHFC,21.553673257721616
MTHFCm,52.749539723111106
MTHFD,21.553673257721616
MTHFD2,52.749539723111106
MTHFD2m,52.749539723111106
MTHFDm,52.749539723111106
MTHFR3,10.560763549588033
MTHGXLt,0.0
MTRI,0.0
N2M2NMASNt,0.0
N2M2NMASNtly,0.0
N3Tg,4.3327769296589045
N4Tg,0.0
NABTNO,84.5444319418269
NABTNOm,422.9521331545349
NACASPAH,0.1615832040040996
NACASPtm,0.0
NACDe,0.0
NACHEX10ly,68.64619095268307
NACHEX11ly,68.64619095268307
NACHEX12ly,68.64619095268307
NACHEX13ly,68.64619095268307
NACHEX14ly,68.64619095268307
NACHEX15ly,68.64619095268307
NACHEX16ly,68.64619095268307
NACHEX17ly,68.64619095268307
NACHEX18ly,68.64619095268307
NACHEX19ly,68.64619095268307
NACHEX1ly,68.64619095268307
NACHEX20ly,68.64619095268307
NACHEX21ly,68.64619095268307
NACHEX22ly,68.64619095268307
NACHEX23ly,68.64619095268307
NACHEX24ly,68.64619095268307
NACHEX25ly,68.64619095268307
NACHEX26ly,68.64619095268307
NACHEX27ly,68.64619095268307
NACHEX2ly,68.64619095268307
NACHEX3ly,68.64619095268307
NACHEX4ly,68.64619095268307
NACHEX5ly,68.64619095268307
NACHEX6ly,68.64619095268307
NACHEX7ly,68.64619095268307
NACHEX8ly,68.64619095268307
NACHEX9ly,68.64619095268307
NACHEXA10ly,68.64619095268307
NACHEXA11ly,68.64619095268307
NACHEXA12ly,68.64619095268307
NACHEXA13ly,68.64619095268307
NACHEXA14ly,68.64619095268307
NACHEXA15ly,68.64619095268307
NACHEXA16ly,68.64619095268307
NACHEXA17ly,68.64619095268307
NACHEXA18ly,68.64619095268307
NACHEXA19ly,68.64619095268307
NACHEXA1ly,68.64619095268307
NACHEXA20ly,68.64619095268307
NACHEXA21ly,68.64619095268307
NACHEXA22ly,68.64619095268307
NACHEXA2ly,68.64619095268307
NACHEXA3ly,68.64619095268307
NACHEXA4ly,68.64619095268307
NACHEXA5ly,68.64619095268307
NACHEXA6ly,68.64619095268307
NACHEXA7ly,68.64619095268307
NACHEXA8ly,68.64619095268307
NACHEXA9ly,68.64619095268307
NACHORCTL3le,0.20946497404610465
NACUP,0.0
NADH2_u10m,2.054301209490041
NADHtpu,0.0
NADHtru,0.0
NADK,28.19922485486589
NADN,0.0
NADNe,0.07861853297605807
NADPHtru,0.0
NADPHtxu,0.0
NADPN,0.0
NADPNe,0.07861853297605807
NADPtru,0.0
NADPtxu,0.0
NADS2,27.234142914929336
NADtm,0.0
NADtn,0.0
NADtru,0.0
NADtx,0.0
NAGA2ly,77.80484878722963
NAGAlby,0.0
NAGAly,77.80484878722963
NAGLCAly,0.0
NAHCO3_HCLt,0.02104479509585239
NAIt,0.028220125969769045
NAt,13.23850384738516
NAt3_1,11.987039691157431
NAt3_1g,3.449484147414305
NAt5,11.987039691157431
NAtx,0.0
NBAHH_ir,68.34275657433736
NCAMDe,0.0
NCAMUP,0.0
NCCt,0.0
NCKt,4.040107958119201
NCNt,4.040107958119201
NDP10ex,40.29695850186836
NDP3ex,40.29695850186836
NDP6,140.5611690950607
NDP7er,40.29695850186836
NDP7ex,40.29695850186836
NDP7g,1.9483997180118324
NDP8,25.435083769842233
NDP8ex,40.29695850186836
NDPK1,223.54654667210087
NDPK10,223.54654667210087
NDPK10m,276.89096512582734
NDPK10n,223.54654667210087
NDPK1m,276.89096512582734
NDPK1n,223.54654667210087
NDPK2,223.54654667210087
NDPK2m,276.89096512582734
NDPK2n,223.54654667210087
NDPK3,223.54654667210087
NDPK3m,276.89096512582734
NDPK3n,223.54654667210087
NDPK4,223.54654667210087
NDPK4m,276.89096512582734
NDPK4n,223.54654667210087
NDPK5,223.54654667210087
NDPK5m,276.89096512582734
NDPK5n,223.54654667210087
NDPK6,223.54654667210087
NDPK6m,276.89096512582734
NDPK6n,223.54654667210087
NDPK7,223.54654667210087
NDPK7m,276.89096512582734
NDPK7n,223.54654667210087
NDPK8,223.54654667210087
NDPK8m,276.89096512582734
NDPK8n,223.54654667210087
NDPK9,223.54654667210087
NDPK9m,276.89096512582734
NDPK9n,223.54654667210087
NH4t3r,17.05550690120334
NH4tn,0.0
NH4tp,0.0
NICRNS,0.0
NICRNTtn,0.0
NIFEDIPINEte,0.0
NKCC2t,3.6222389454317554
NKCCt,3.6222389454317554
NMNATm,0.18339297287769013
NMNATn,1.4940473898731332
NMNATr,0.18339297287769013
NMNS,32.49992633615001
NMNtn,0.0
NMPTRCOX,31.860132192214042
NNATm,0.18339297287769013
NNATn,1.4940473898731332
NNATr,1.4940473898731332
NNMT,2.3377494543166057
NODe,0.0
NORANMT,24.414742688086964
NOS1,22.08999167249569
NOS2,22.08999167249569
NP1,85.8835987473891
NPTHLte,0.0
NRPPHRSFt,0.0
NRPPHRSULT,157.1415906397719
NRPPHRVESSEC,0.017078413611513986
NRPPHRt4_2_r,0.012942499063505407
NRPPHRtu,0.35459131989743115
NRVNCCOAtx,0.0
NRVNCCOAtxc,0.0
NRVNCCPT1,67.42529924047491
NRVNCCPT2,26.16287433945713
